Sample ID,Ci,A,Qin,Tleaf
5,591.287407114093,48.94829860721237,1999.9975,24.83475
5,600.7754051416518,49.93521890135068,1999.98666666667,24.8346333333333
5,609.7733353515375,49.20111173700667,1999.99,24.835475
5,620.7691699014982,49.583411936526915,1999.99,24.8191333333333
5,628.5079139984323,49.667546576551686,1999.9825,24.825175
5,640.2714154211175,49.41918268655907,1999.99666666667,24.8336333333333
5,648.0144583336522,49.543605966686,1999.9575,24.817275
5,659.5140524714656,49.50091296838644,1999.98333333333,24.8179333333333
5,667.4895604390091,49.479917386991744,1999.975,24.81335
5,678.5013341127401,49.8820197870833,1999.98,24.8031666666667
5,686.5461617584086,49.61083816902509,1999.9725,24.819325
5,698.1575595953715,49.63832701779838,1999.98,24.8290666666667
5,705.9759647195488,49.687402029859,1999.9825,24.824475
5,718.2190184009941,49.38579851309292,1999.97333333333,24.8166666666667
5,725.486848276185,49.79141403760503,1999.98,24.8171
5,737.4782096989335,49.564945919136775,1999.97666666667,24.8151333333333
5,745.8520523594166,49.30748514606936,1999.9825,24.818325
5,757.0944094841221,49.56441597580482,1999.97,24.819
5,765.0382527199787,49.518504891627096,1999.995,24.827425
5,775.7625285827438,49.863457640127315,1999.98,24.829
5,785.2662560696954,48.86445766725098,1999.995,24.83555
5,795.3770228569391,49.37136548955742,1999.96333333333,24.8509666666667
5,803.0864746598538,49.3491967726877,1999.9925,24.8564
5,814.2714287423224,49.43556645416937,1999.97333333333,24.8488666666667
5,822.4715466107291,49.169410259068606,1999.98,24.844875
5,833.6061941943037,49.276730908259005,1999.97333333333,24.8521
5,841.1894661105018,49.292793463911465,1999.98,24.861325
5,853.7274139270702,48.87019593782978,1999.99,24.8496333333333
5,861.0447501539912,49.14300840337857,1999.9875,24.8565
5,872.0850975835241,49.374787242062965,1999.98333333333,24.8682
5,880.9075862229726,48.95632342327499,2000.0,24.867725
5,891.8339777794594,49.12787092413149,1999.99666666667,24.8635333333333
5,899.9873631478396,49.0291891975196,1999.9875,24.861225
5,913.0676792702887,48.28535164244049,2000.00666666667,24.8524333333333
5,919.6834627577736,48.91641716644071,1999.985,24.8587
5,930.9002848400338,49.047147861505614,1999.98333333333,24.8615333333333
5,938.7886417579363,48.95512468683237,2000.0,24.8665
5,951.2568502313047,48.69130669582897,1999.99,24.8468333333333
5,959.077736182731,48.74252384691759,1999.995,24.848875
5,970.7023349213597,48.686655758667854,1999.97,24.8616666666667
5,982.0857755643405,48.43247589536102,1999.98,24.8681
5,988.0348332664876,48.474657747414284,1999.985,24.869325
5,1000.7190356420462,48.876262304663854,1999.99,24.8579
5,1007.1451300972071,48.582958269920404,1999.98,24.868875
5,1019.4155552685565,49.02783431925396,1999.9875,24.875475
5,1026.2698734368485,48.59612814462328,1999.985,24.86105
5,1039.1941497636003,48.677810593881034,1999.9725,24.86455
5,1045.2126118723836,48.647728733143424,1999.97,24.8656
5,1059.390942553822,48.122430675631236,1999.9875,24.870575
5,1069.7628129970349,48.339535973791314,1999.97,24.8750333333333
5,1077.6772100758765,48.338552644287496,1999.97,24.871
5,1083.9583038405885,48.54142060724059,1999.965,24.8718
5,1096.551740736245,48.34499660304587,1999.98,24.8614666666667
5,1105.2329146967343,47.88616845206589,1999.9725,24.8668
5,1117.2652617175665,47.599575642213104,1999.99,24.8612333333333
5,1124.2008162496243,48.22797436647541,1999.98,24.8633
5,1137.602143379217,47.877137751491574,1999.985,24.867125
5,1148.464399644767,47.987007952589416,1999.98666666667,24.8527666666667
5,1158.3849881864269,47.160293419011346,1999.975,24.8537
5,1168.6211801993559,47.67428433100734,1999.99666666667,24.8661
5,1175.4827013513489,48.16959594718736,1999.98,24.871925
5,1188.0023199277628,47.538414080120546,2000.0,24.8672333333333
5,1195.989188844517,47.45170639537378,1999.9675,24.8619
5,1205.7153808652556,48.1968125720372,2000.0,24.8706333333333
5,1214.126281384572,47.64829729876079,1999.995,24.890175
5,1226.5761561972683,47.176959957567526,1999.98666666667,24.8858666666667
5,1233.3798261960585,47.694930042073835,1999.995,24.89975
5,1245.478801315257,47.518392170503866,2000.02,24.8922666666667
5,1252.9053480828975,47.80452337840531,1999.9975,24.88355
5,1265.9765448401465,46.9728487167258,1999.98666666667,24.8912333333333
5,1272.0256792710375,48.00589860738249,1999.9925,24.892
5,1285.0706636727102,47.13662137582876,1999.97666666667,24.8988333333333
5,1293.2064316481947,47.1264376359515,1999.995,24.89565
5,1303.751971253929,47.570001928528626,1999.99666666667,24.901
5,1312.2482760291414,47.181851217387084,2000.0,24.90005
5,1323.5196681605162,47.43479991968875,1999.97666666667,24.8957666666667
5,1330.872958881889,47.7056830981937,2000.0,24.89465
5,1342.4300381945386,47.39010964089317,1999.99333333333,24.8853333333333
5,1350.779147051561,46.677304095712536,1999.9825,24.89585
5,1359.1871727121206,47.73323361769427,2000.0,24.8932666666667
5,1365.8626490556262,48.07460495762942,1999.99,24.8878
5,1376.9350347245884,47.731990467907046,1999.98,24.8978333333333
5,1384.433013933324,47.70747914654355,1999.9775,24.908225
5,1395.8124829267344,47.578847912226166,1999.98333333333,24.9033666666667
5,1403.861528585137,47.333172208689284,1999.9975,24.905975
5,1415.0353828348723,47.612457799676754,2000.02,24.8972666666667
5,1423.2584836171836,47.3223611819838,1999.9875,24.893125
5,1433.7165490165792,47.60830316718457,1999.97666666667,24.8917
5,1442.1978238516124,47.28630002072043,1999.985,24.89435
5,1453.0846324571999,47.534676762930935,1999.98,24.9036333333333
5,1461.2509541554166,47.49295552293122,1999.9875,24.896325
5,1473.433727312758,47.23616277502825,1999.99333333333,24.893
5,1480.091101722713,47.15206353352479,1999.98,24.9010333333333
5,1492.2951119554891,47.014130591164026,1999.98,24.88465
5,1502.9362305179984,47.15338063879747,2000.01333333333,24.8834
5,1511.2397436340461,46.84223063737469,2000.0,24.879325
5,1521.644701428716,47.31271954959707,1999.97333333333,24.8939333333333
7,170.3803060698303,4.28043317728743,1999.96,37.747675
7,169.87902151727866,4.432211098828527,1999.98666666667,37.7921666666667
7,170.98333296491666,4.033021790628842,1999.97,37.804575
7,171.6085762096867,4.013549361187544,1999.95333333333,37.8139
7,173.23521589936144,3.852288192193407,1999.9625,37.846025
7,176.0342164137649,3.9900860217002916,1999.95666666667,37.8791666666667
7,178.80282859772933,4.207927404909992,1999.9725,37.903675
7,184.93163073008117,4.23653751211866,1999.97666666667,37.9019666666667
7,189.16052920086236,4.4728208738645465,1999.9875,37.92785
7,195.39880110652618,5.0554971470025825,1999.96,37.9514666666667
7,200.16457499823704,5.451737543070308,1999.97,37.95965
7,208.30568149188008,5.742694442093295,1999.97333333333,37.9859333333333
7,212.6237278656628,6.496638674570144,1999.9825,37.99975
7,220.67680114603286,7.030491658839788,1999.99666666667,38.0264666666667
7,225.63254627542932,7.629964833576109,1999.9825,38.05155
7,234.0289851612118,8.162962949100583,1999.99666666667,38.0504
7,238.25325100382886,9.115904434623062,1999.9775,38.0598
7,247.1403220760533,9.46734006852788,1999.98666666667,38.0558666666667
7,251.96002065425674,10.123126268408615,1999.995,38.066275
7,260.4500114218681,10.594405552232468,2000.00333333333,38.0676
7,265.3573456069976,11.201754701255163,1999.9675,38.0877
7,273.4711406584303,11.831723214665875,1999.98333333333,38.0945333333333
7,278.49362640979433,12.465791894895519,1999.98,38.102525
7,287.2275339583771,12.870713586693102,1999.95666666667,38.1326666666667
7,292.0462731646414,13.684698214705946,1999.9875,38.1457
7,301.3220224174906,14.03695382479674,1999.98333333333,38.1659
7,307.13048185605186,14.429732461460583,1999.985,38.1912
7,315.4985429903527,15.23433694945461,1999.95666666667,38.2084666666667
7,320.3896691140285,16.00348869656454,1999.9575,38.23355
7,329.6743551575028,16.360132990852858,1999.99,38.2654666666667
7,335.5330587912235,16.834540504447222,1999.9525,38.266475
7,344.28157517454264,17.51220478881672,1999.98,38.2751
7,350.50137250246917,17.86602551637523,1999.9675,38.260575
7,361.5289185264731,18.223999831633726,1999.9575,38.23685
7,365.76639772439614,18.825251775744714,1999.96,38.2248
7,376.3075551171073,19.09583974839427,1999.95333333333,38.2051333333333
7,382.1082496682194,19.629134833311014,1999.9625,38.209025
7,391.8781366996213,19.982168030467026,1999.93666666667,38.2177333333333
7,397.60493835710986,20.591002415910037,1999.9625,38.215425
7,407.27153235142214,20.917467995835043,1999.98,38.2107333333333
7,413.81527308531975,21.247408040350713,1999.955,38.225875
7,422.30403997336714,21.937058660991212,1999.97,38.2303
7,429.58241816637315,21.955139158568446,1999.9625,38.2307
7,439.00690198702216,22.414473600422298,1999.97,38.2248
7,446.01104727162453,22.454543989677372,1999.9625,38.22295
7,455.09399664181313,22.871795099278938,1999.96333333333,38.2509666666667
7,461.9671127161357,23.04140825822665,1999.955,38.252825
7,471.91078446589444,23.25541862640376,1999.96666666667,38.2503
7,479.61282924013267,23.24088432603669,1999.95,38.242275
7,488.65031363305354,23.88474185472997,1999.96666666667,38.2435666666667
7,496.82184965997965,23.669000212515527,1999.9725,38.2388
7,505.1043342166808,24.517152246551255,2000.0,38.2549333333333
7,512.6940329714382,24.46804575873102,1999.97,38.267125
7,522.0279248908454,25.038484937419714,1999.96,38.2788333333333
7,531.2464926357848,24.497133460503555,1999.96,38.268775
7,539.0380276391014,25.502580896353173,1999.99333333333,38.2854
7,547.0954135720405,25.27726271298788,1999.9775,38.298225
7,558.8763277567449,25.061707186716436,1999.98333333333,38.2922666666667
7,565.0572751957576,25.59133640471986,1999.9725,38.298075
7,576.4474859251566,25.343576946468357,1999.95666666667,38.2919666666667
7,585.8897258624983,25.76104642799392,1999.9825,38.2817
7,591.2016275644668,25.91431894192307,1999.96,38.3016
7,602.2482953281212,26.062494537803598,1999.97333333333,38.3038666666667
7,609.2010516439586,26.24253167878155,1999.9675,38.31565
7,619.4797892288573,26.515079508413564,1999.99,38.3188666666667
7,627.592683810144,26.371765116973737,1999.965,38.326675
7,638.0876457790777,26.626082205382637,1999.97666666667,38.3304
7,644.9544443146191,26.851041474578803,1999.985,38.3392
7,656.4807720408063,26.66490024788097,1999.95666666667,38.332
7,661.9280336338317,26.962949457653817,1999.98,38.3286333333333
7,673.7081928242517,26.87195215689466,1999.9775,38.324225
7,683.6492975541508,27.260552688778283,1999.98,38.2939666666667
7,694.3554429706526,26.9995157680556,2000.03,38.257325
7,698.3457480805524,27.656168628988922,2000.0175,38.230775
7,712.0321021515783,27.369078309394705,1999.9875,38.198575
7,721.5395266894525,27.759113069715887,1999.99333333333,38.1917333333333
7,728.840839439419,27.84723257630609,1999.9975,38.1721
7,739.6964321781352,27.890258008141455,1999.97,38.1582
7,746.3460856155302,27.824066595119916,1999.99333333333,38.1452333333333
7,757.7259120376498,27.810587806157276,1999.9725,38.13975
7,761.3451000677863,28.415346779233406,1999.985,38.149425
7,772.206706414062,28.692612629551284,1999.99666666667,38.1547666666667
7,780.037941327382,28.66990990525971,1999.975,38.13595
7,792.4307297948159,28.18741903698951,2000.00333333333,38.1322666666667
7,800.0855127935862,28.113009672950398,1999.99,38.12235
7,811.4216375788553,28.127883876629063,1999.97333333333,38.1172
7,817.5140700009642,28.557455063775368,2000.005,38.123625
7,827.831433308661,28.879520808895474,1999.98666666667,38.1194666666667
7,839.484145681195,28.45457619757453,1999.9775,38.1211
7,849.1309932841704,28.7694268462055,1999.99,38.1232333333333
7,857.1929251591181,28.594028874594287,1999.995,38.14035
7,868.3511624453007,28.542524894540556,2000.0,38.1482333333333
7,873.8860272095684,29.270640565174595,2000.0025,38.1455
7,884.6870425795157,29.24732066146859,1999.97666666667,38.1657666666667
7,893.6179238536579,28.746575179224504,2000.005,38.170875
7,903.8810507103099,29.060873503177525,1999.97333333333,38.1516
7,910.1273806422709,29.583980107399984,1999.9825,38.1417
7,922.502388598444,28.886962034608516,1999.94,38.1653333333333
7,928.7796640922435,29.285681826259143,1999.975,38.177125
7,939.35909782286,29.514446512024065,1999.96333333333,38.173
7,948.1302055727535,28.984079991065414,1999.97,38.185875
7,959.3087879903616,28.839943391372703,1999.98666666667,38.2017
7,964.486092485233,29.68789405202211,1999.9675,38.219525
7,977.4580934838361,29.04694533673152,1999.97666666667,38.2227
7,984.012632015386,29.481124696712275,1999.99,38.238775
7,996.0794159711381,29.10541813831055,1999.97666666667,38.2427333333333
7,1004.4055566243835,28.909716399679755,1999.98,38.24085
7,1015.5012664573618,28.986734167816405,1999.99333333333,38.2245333333333
7,1019.8664898905455,29.990630548503745,1999.985,38.24855
7,1031.8400500897028,29.737608668473488,1999.98333333333,38.2505333333333
7,1040.650947589023,29.243108774546457,1999.9775,38.252825
7,1052.2193963302389,29.239030031588214,1999.99,38.2404666666667
7,1060.1889548554523,29.03886898827397,1999.9775,38.253775
7,1069.1008753108983,29.68350108377124,1999.99333333333,38.2394333333333
7,1076.8047711465044,29.44385409105682,1999.9825,38.249075
7,1086.1587202341645,29.851439026292226,1999.99333333333,38.2326333333333
7,1092.4098842738638,30.120282806035473,1999.98,38.2335
7,1104.414207122036,29.636445460259377,1999.98333333333,38.2239
7,1110.8971525224651,29.9429111261566,2000.0,38.230025
7,1121.866269235663,29.851647290876887,1999.97666666667,38.2386666666667
7,1129.1269272233671,30.033522860762677,1999.985,38.22315
7,1140.4768000494828,29.75166605256007,1999.99,38.2331666666667
7,1148.5913731517057,29.61048896896257,1999.9875,38.2409
7,1159.4378540115215,29.74231039385594,1999.98333333333,38.2319333333333
7,1168.8704946809705,29.13889789127004,1999.9825,38.229275
7,1177.1231481379782,30.20081289714152,2000.00333333333,38.2235666666667
7,1185.0658135279489,30.02654204614141,1999.99,38.227925
7,1197.9040338817583,29.558346760406394,1999.97,38.2270333333333
7,1205.0810202827192,29.511465224440183,1999.9775,38.248075
7,1213.2222051122078,30.362643626606847,1999.97666666667,38.2646
7,1222.1455601021682,30.106589645326824,1999.975,38.2691
7,1233.9330604838829,29.76044383134164,1999.97666666667,38.2933
7,1241.9599735519455,29.633856515439547,1999.9775,38.296425
7,1251.2216861753154,30.224403574413344,1999.96666666667,38.304
7,1260.9234381673616,29.436303450919866,1999.9825,38.3145
7,1270.2450706505765,29.965284792183166,1999.97666666667,38.3537333333333
7,1278.0197870301697,29.956190153186782,1999.995,38.3401
7,1291.316626367687,29.16113211834345,1999.95333333333,38.3368333333333
7,1296.2965763759375,30.237689130099536,1999.9775,38.32935
7,1308.503798616522,29.821248388909904,1999.96666666667,38.3432333333333
7,1316.4303288003089,29.542785591935086,1999.965,38.353175
7,1327.435598225877,30.00687640083662,1999.99,38.3354333333333
7,1336.487019709288,29.468920857019793,1999.9775,38.334925
7,1345.2395234766393,30.18301898860721,1999.96666666667,38.3437333333333
7,1352.5208685924113,30.28123425701801,1999.985,38.332225
7,1365.3273701786363,29.781475504957196,1999.98666666667,38.3211666666667
7,1374.0075534263165,29.28017999392305,1999.9775,38.344275
7,1383.9514085916232,29.744075128969794,1999.97666666667,38.3515
7,1391.6044284181744,30.070975239491776,1999.9625,38.337825
7,1403.6824282671216,29.384195753300336,1999.98,38.3688666666667
7,1408.820460906855,30.191343432927848,1999.9825,38.36785
7,1422.874654204224,29.390097503366515,1999.99,38.3468333333333
7,1431.6702797058526,29.155525234032925,1999.9725,38.3434
7,1440.3675163714013,29.9907646342741,2000.00666666667,38.337
7,1449.21639624181,29.52880805582036,2000.0025,38.32635
7,1459.4083242092654,30.05893904051244,2000.01333333333,38.3158
7,1466.6692066412534,30.296726630021872,2000.0025,38.3005
7,1477.965665142836,30.244102521570685,1999.98333333333,38.2799666666667
7,1484.1328962163873,30.716454090181088,1999.9875,38.27605
7,1496.015185168056,30.308463438349694,1999.99333333333,38.2743666666667
8,145.71486923530364,14.839465815132787,2000.01,28.780775
8,145.66201904354807,14.84950865853221,2000.0075,28.776375
8,145.75064154643536,14.804623267347587,2000.01,28.77685
8,145.91381587869367,14.77667449425269,2000.005,28.7865
8,146.68511486815913,14.78234953509079,2000.0,28.7864
8,147.80682623602308,14.896876095179096,2000.0,28.785725
8,150.2846434391358,15.18050755896275,2000.01,28.7900333333333
8,152.47924346378255,15.696450481749226,2000.01,28.791
8,157.24386078453796,16.186243527389596,2000.00333333333,28.7916
8,160.91411896924964,16.72517662374812,2000.0075,28.79255
8,167.1657437070581,17.45316383147543,2000.01,28.7936
8,171.37874479306123,18.22859184296179,2000.01,28.793775
8,179.02994190603113,18.789923058918856,2000.00666666667,28.7977
8,183.6355373401278,19.65622809953735,2000.0,28.803625
8,190.8141960436282,20.794522593873886,2000.0,28.8077
8,195.94502924702638,21.5486180983963,2000.0,28.801425
8,204.21388495711957,22.271550098172856,2000.0,28.7961
8,209.3513512643044,23.007715667627266,2000.01,28.8003
8,217.4406793589412,23.814536392879145,2000.0,28.809
8,222.28549337894538,24.752676271107497,1999.99,28.80865
8,230.85111856193996,25.473554085593268,2000.0,28.8154333333333
8,236.1197372583659,26.260433499011224,2000.0075,28.82555
8,244.4831227366576,27.1310183910594,2000.00666666667,28.8266
8,249.98674041800078,27.873852999138176,2000.0075,28.827375
8,258.67325239911645,28.60365826573086,2000.00666666667,28.8393
8,264.60980001629713,29.133370576687977,1999.9975,28.849725
8,273.46033935621375,29.92099138816038,1999.99333333333,28.8490666666667
8,278.63219777504565,30.919225227702515,2000.0025,28.85245
8,287.9850996551323,31.44867112543206,2000.01,28.8569333333333
8,294.10409030792096,32.00706577095413,2000.01,28.8494
8,303.0408029608921,32.80418840162221,2000.00333333333,28.8520666666667
8,308.9725818716996,33.42774355347798,2000.005,28.863175
8,318.30417794757284,34.05090830670077,2000.00666666667,28.8677
8,324.1922362316194,34.70207122786837,2000.0025,28.866175
8,333.22735576969427,35.240137891030834,2000.0,28.873
8,339.5480949670091,35.47788460286049,2000.005,28.873575
8,348.85601791333045,35.868429215863536,2000.0,28.8705
8,354.2882332700498,36.6545344800484,2000.0025,28.868925
8,363.593550988355,37.12757984256855,2000.01333333333,28.8682
8,370.07409669733397,37.423340153113884,2000.005,28.872125
8,379.4928345278114,37.86931808835841,1999.99666666667,28.8824666666667
8,385.7443744900864,38.33942896393388,2000.005,28.882675
8,395.6736637971065,38.70144595627541,2000.00666666667,28.8790666666667
8,401.8968253161193,39.26395515042743,2000.0075,28.8753
8,411.9117793406194,39.661243069803476,2000.00333333333,28.8648333333333
8,418.29755580619405,40.0980002909512,1999.9975,28.873225
8,427.95559404242516,40.622908090016686,2000.0,28.8859333333333
8,435.014850390555,40.831370508322266,2000.0,28.883875
8,445.2329879831858,41.15770910980254,1999.99666666667,28.8895
8,451.9522080118753,41.517715133933855,1999.9975,28.894075
8,462.4539533834504,41.719841202864046,2000.0,28.8962
8,468.9914205333442,42.22660481231095,2000.005,28.8968
8,479.0832364399141,42.66576882260936,2000.00666666667,28.9028666666667
8,486.14341045029846,42.87337152170894,2000.0075,28.905975
8,496.8599064094072,43.03401906566307,2000.01,28.9005
8,504.19066956547897,43.09321482308116,2000.0025,28.904825
8,514.374081968806,43.47824373630074,2000.0,28.9161333333333
8,520.9020116263284,43.97911131835355,2000.0075,28.920425
8,531.387496551701,44.21771131261083,2000.00666666667,28.9251333333333
8,538.6862698818065,44.38706299958646,2000.0025,28.9252
8,549.6692825680243,44.49538707082221,1999.99666666667,28.9216666666667
8,557.3762676210209,44.46492628466298,1999.995,28.9185
8,568.171095073566,44.70212380930129,1999.99666666667,28.9231333333333
8,574.930191092918,45.0800422790162,1999.9975,28.932325
8,585.9416491389383,45.159015953458535,2000.0,28.9387
8,593.6686611093547,45.172565915670255,1999.9975,28.934975
8,604.6738512520392,45.328891286778685,1999.99333333333,28.9342
8,612.0622399829011,45.45443742060263,2000.0025,28.93735
8,623.0099833605788,45.61272860585451,1999.99666666667,28.9359
8,630.5477101809436,45.6749061899148,1999.9975,28.9368
8,641.4024958556926,45.851221351147416,2000.01,28.9409
8,648.7649298015748,46.02452888279402,2000.0075,28.942025
8,659.9325169590808,46.037907823144536,2000.0,28.9439
8,667.8736540811504,45.93247868130275,2000.0075,28.93785
8,679.0701689167473,46.015005669880246,2000.00333333333,28.9309
8,685.7923373468867,46.32141944422268,2000.0,28.936825
8,696.9125527684879,46.50177447621386,2000.0,28.9405333333333
8,704.6924707701588,46.51793257966568,2000.0025,28.939425
8,716.6932473189812,46.19798095057675,2000.01,28.9365333333333
8,724.4054646114354,46.270574270617786,2000.0075,28.93385
8,735.2958027322221,46.53395333198379,1999.99333333333,28.9371333333333
8,743.0688435867178,46.54266350951183,1999.995,28.93485
8,754.6228396472584,46.45409455560691,2000.0,28.9321333333333
8,762.743498724447,46.223632952946154,1999.9975,28.939475
8,774.4179864733568,46.15298904644354,2000.0,28.9402
8,781.9245789091898,46.36369890244264,1999.9975,28.938825
8,792.7771519369145,46.55730814097024,2000.00666666667,28.9479
8,800.5258491420813,46.501176427642356,2000.01,28.950725
8,811.922940490035,46.36954297134138,2000.0,28.9538333333333
8,819.6466189001317,46.31102926442474,2000.0025,28.957125
8,830.4668674544205,46.30992920059446,2000.01,28.9595
8,838.3154143634076,46.113288502234745,2000.01,28.961675
8,849.5245414781386,46.164013433567746,2000.00666666667,28.9677
8,857.0922860426782,46.21058159156292,1999.995,28.970075
8,868.4694098837141,46.19923671011017,1999.99,28.9676666666667
8,876.116228983157,46.24489043141597,1999.9975,28.9663
8,887.8114391362705,46.037914820839404,1999.99666666667,28.9729
8,895.6758416657775,45.90870313793624,1999.995,28.98325
8,906.859531282873,45.8967575495348,2000.00333333333,28.9907
8,914.759608418968,45.83354600396355,2000.005,28.990375
8,927.3691940323862,45.890985780253295,1999.995,28.996775
8,933.6693668193119,45.7089682119276,1999.995,29.00425
8,946.1472694270608,45.45480404824375,2000.00333333333,29.018
8,952.9178914762362,45.77636635423109,2000.0025,29.0242
8,965.002501625909,45.57957685220871,2000.0,29.0257
8,973.1469682535095,45.401638588005675,1999.99,29.02845
8,983.2070066409866,45.84029606860196,1999.99333333333,29.0416333333333
8,991.0368127212802,45.73832403971847,2000.0,29.0448
8,1002.4449185782207,45.65169944998692,1999.99333333333,29.0471
8,1009.4658736876519,45.91658222870671,1999.9875,29.054725
8,1023.0148431506299,45.51754395982995,1999.9925,29.0611
8,1033.8143956424278,45.43455143157346,2000.0,29.0640666666667
8,1041.4754701876036,45.48894715584579,2000.0025,29.063525
8,1052.8438673590856,45.427384019949315,2000.0,29.0668666666667
8,1060.217126625564,45.54388629313847,1999.995,29.07085
8,1071.5870238514342,45.53732554523858,2000.00333333333,29.0699
8,1079.93348019347,45.265348116320695,2000.0,29.07175
8,1091.3719505440401,45.23318145959696,2000.0,29.0728333333333
8,1098.984384036363,45.253907290657715,1999.9975,29.0763
8,1110.0780766936405,45.40030917558008,1999.99666666667,29.0762666666667
8,1118.1977231817696,45.28211729114251,2000.0025,29.0716
8,1130.5175741620733,44.88985205449593,2000.00666666667,29.0702
8,1138.7906407507894,44.74771036876708,2000.0075,29.0686
8,1150.0380317041565,44.95184677176046,2000.00333333333,29.0614666666667
8,1157.5302527460253,45.08593820721201,2000.005,29.057075
8,1169.146424337313,44.94901894435267,2000.0,29.0639
8,1176.7110900820069,45.0443522728167,1999.9975,29.06575
8,1187.9728469865283,45.14514161538886,2000.0,29.0548
8,1196.9243310391053,44.54096384318141,2000.0025,29.051225
8,1207.875874638421,44.59707444503472,2000.0,29.0485
8,1214.2217673357854,45.032352175736754,2000.0,29.043725
8,1226.0462226361467,44.78615622867224,2000.0,29.0376
8,1233.0664390738723,45.04312124717199,2000.0025,29.038225
8,1244.0942515517813,45.022919575475065,1999.99666666667,29.0427
8,1252.2707561617033,44.71759253175926,1999.995,29.046575
8,1263.2595648847393,44.76321326168132,2000.00333333333,29.0518666666667
8,1270.3770420797503,44.88607127601808,2000.0075,29.052825
8,1282.0901640663637,44.8031061686394,2000.00333333333,29.0531666666667
8,1289.622201065039,44.858035703391785,2000.0,29.059525
8,1300.598523757716,44.87292240655361,2000.0,29.0721666666667
8,1308.7437896215274,44.66635364400419,1999.9975,29.077525
